ID,D,T,AtmPr,WindD,WindS,Gust,WaveH,WaveP,WaveD,Hmax,AirT,SeaT,Hum,Code
A2,160,13,1019.617,333,7.4,9.563,0.859,4.102,311,1.094,15.244,13.843,81.152,0.0
A2,160,14,1019.763,320,8.425,10.132,0.859,4.219,321,1.094,15.391,13.466,81.055,0.0
A2,160,15,1020.251,325,6.489,7.514,0.781,4.219,321,0.938,15.244,13.317,82.52,0.0
A2,160,16,1020.52,69,4.782,6.603,0.703,4.102,335,1.094,14.658,13.336,86.816,0.0
A2,160,17,1020.947,61,2.732,4.895,0.781,3.984,339,1.094,14.561,13.445,87.598,0.0
A2,160,18,1021.265,47,2.277,3.415,0.938,3.867,6,1.25,14.561,13.367,87.207,0.0
A2,160,19,1021.838,336,2.96,3.985,1.094,3.867,13,1.563,14.121,13.246,88.184,0.0
A2,160,20,1022.424,9,4.44,6.262,1.25,3.984,31,2.031,14.268,14.687,89.648,0.0
A2,160,21,1023.022,354,4.782,6.148,1.094,3.867,23,1.563,14.512,14.702,88.672,0.0
A2,160,22,1023.389,349,5.123,6.945,1.016,3.867,15,1.563,14.414,14.55,89.258,0.0
A2,160,23,1023.413,350,8.311,11.043,1.016,3.867,28,1.406,14.951,14.235,81.641,0.0
A2,161,0,1023.706,352,8.652,10.588,0.938,3.867,15,1.563,14.609,13.542,80.371,0.0
A2,161,1,1023.706,326,6.717,8.197,0.859,3.984,356,1.094,14.463,13.246,80.469,0.0
A2,161,2,1023.645,342,8.652,10.588,0.859,4.336,346,1.25,14.414,13.953,79.102,0.0
A2,161,3,1023.816,352,7.286,8.994,0.781,4.336,342,1.406,14.414,13.958,82.617,0.0
A2,161,4,1023.877,336,11.271,13.206,0.859,4.336,349,1.25,14.512,13.48,81.445,0.0
A2,161,5,1023.889,339,10.702,13.32,0.938,3.984,345,1.406,14.414,13.293,76.367,0.0
A2,161,6,1024.146,324,10.816,13.776,1.016,3.867,8,1.719,14.268,13.372,81.25,0.0
A2,161,7,1024.5,332,9.222,12.751,1.016,3.633,8,1.406,14.316,13.345,80.273,0.0
A2,161,8,1024.951,356,8.766,11.954,0.938,3.516,30,1.094,14.512,14.394,78.125,0.0
A2,161,9,1025.195,348,8.311,10.702,0.859,3.281,32,1.25,14.707,14.698,71.68,0.0
A2,161,10,1025.488,340,8.994,11.385,0.781,3.281,28,1.094,14.609,14.572,75.098,0.0
A2,161,11,1025.366,346,8.766,11.385,0.781,3.398,17,0.938,14.512,14.63,78.516,0.0
A2,161,12,1025.281,339,5.237,6.945,0.703,3.398,353,0.938,14.561,14.268,78.516,0.0
A2,161,13,1025.061,15,5.806,7.514,0.547,3.516,345,0.625,14.756,14.308,77.344,0.0
A2,161,14,1024.915,7,4.895,6.489,0.469,3.633,346,0.781,14.658,14.376,79.395,0.0
A2,161,15,1024.67,359,3.302,4.895,0.469,3.867,340,0.781,15.049,14.647,76.563,0.0
A2,161,16,1024.414,343,3.302,4.212,0.547,4.219,3,0.781,15.537,14.544,70.117,0.0
A2,161,17,1024.316,73,1.935,3.415,0.547,4.102,0,0.781,15.879,14.121,74.902,0.0
A2,161,18,1023.962,72,2.846,3.643,0.547,3.75,352,1.094,14.854,13.949,76.855,0.0
A2,161,19,1023.987,72,3.188,4.554,0.703,3.633,21,0.938,14.414,13.975,83.301,0.0
A2,161,20,1023.584,359,4.554,8.197,0.703,3.516,30,0.781,14.463,14.669,81.543,0.0
A2,161,21,1023.828,16,8.083,10.132,0.625,3.398,37,0.781,14.854,15.67,77.148,0.0
A2,161,22,1023.633,20,8.311,11.612,0.547,3.281,34,0.781,14.756,15.78,80.078,0.0
A2,161,23,1023.45,20,7.628,10.019,0.547,3.281,34,0.625,14.609,15.386,81.348,0.0
A2,162,0,1023.01,39,8.425,11.954,0.547,3.281,14,0.781,14.512,15.282,82.813,0.0
A2,162,1,1022.498,45,10.019,11.84,0.547,3.281,18,0.781,14.414,15.416,83.105,0.0
A2,162,2,1022.07,29,7.855,10.702,0.547,3.633,359,0.938,14.512,15.5,81.25,0.0
A2,162,3,1021.765,26,7.742,9.905,0.469,3.984,8,0.781,14.512,15.342,82.227,0.0
A2,162,4,1021.484,7,7.059,8.083,0.469,3.984,359,0.625,14.561,14.594,79.297,0.0
A2,162,5,1020.935,22,7.286,8.425,0.469,3.984,359,0.625,14.365,13.867,81.641,0.0
A2,162,6,1020.569,15,9.108,11.271,0.469,3.75,353,0.781,14.268,13.998,81.543,0.0
A2,162,7,1020.618,2,7.172,9.563,0.547,3.398,10,0.625,14.268,13.938,81.738,0.0
A2,162,8,1020.679,1,7.172,9.336,0.625,3.164,17,0.781,14.365,13.89,80.371,0.0
A2,162,9,1020.593,349,6.148,9.563,0.547,3.164,25,0.625,14.365,14.914,81.348,0.0
A2,162,10,1020.532,343,6.831,9.563,0.547,3.164,42,0.625,14.463,15.482,80.566,0.0
A2,162,11,1020.544,329,7.969,9.791,0.469,2.93,42,0.469,14.414,15.663,78.711,0.0
A2,162,12,1020.325,349,8.652,10.929,0.391,2.93,23,0.469,14.561,15.698,79.883,0.0
A2,162,13,1020.264,342,6.148,8.425,0.391,3.047,21,0.469,14.658,15.765,75.586,0.0
A2,162,14,1019.897,346,4.668,6.489,0.313,3.047,14,0.313,14.707,15.928,77.246,0.0
A2,162,15,1019.531,4,5.692,7.059,0.313,3.281,48,0.469,14.756,15.899,76.855,0.0
A2,162,16,1019.055,64,5.009,5.92,0.234,3.164,14,0.0,15.0,15.67,78.613,0.0
A2,162,17,1018.86,133,2.846,4.782,0.234,3.398,35,0.0,15.488,15.3,79.004,0.0
A2,162,18,1018.75,212,6.831,8.88,0.234,3.516,31,0.0,14.512,14.594,83.789,0.0
A2,162,19,1018.469,207,6.603,7.628,0.313,3.516,28,0.313,14.219,14.275,87.793,0.0
A2,162,20,1018.506,200,8.311,9.677,0.313,3.75,55,0.469,14.316,14.573,86.035,0.0
A2,162,21,1018.628,172,7.4,8.766,0.391,3.398,58,0.625,14.463,15.597,85.449,0.0
A2,162,22,1018.274,139,7.742,8.994,0.313,3.398,70,0.469,14.609,16.027,84.668,0.0
A2,162,23,1017.883,173,12.182,14.686,0.391,3.633,110,0.625,15.098,15.835,88.477,0.0
A2,163,0,1017.48,182,11.043,13.889,0.391,3.164,124,0.469,15.195,15.518,89.941,0.0
A2,163,1,1017.029,188,11.954,16.394,0.469,3.047,170,0.469,15.244,15.683,90.137,0.0
A2,163,2,1016.345,193,13.776,16.849,0.547,2.93,166,0.625,15.293,15.765,91.113,0.0
A2,163,3,1016.003,193,13.662,17.077,0.781,3.047,177,0.781,15.098,15.846,91.992,0.0
A2,163,4,1015.54,182,13.548,17.077,0.781,3.047,170,0.938,15.244,15.775,90.723,0.0
A2,163,5,1014.929,175,14.117,17.646,0.625,3.047,173,0.625,14.805,15.877,93.359,0.0
A2,163,6,1014.612,177,15.939,20.834,0.703,3.047,181,0.781,14.756,15.547,95.02,0.0
A2,163,7,1014.307,171,14.003,17.533,0.859,3.164,173,1.25,14.561,15.002,95.898,0.0
A2,163,8,1013.904,169,12.637,16.736,0.781,3.164,170,0.938,14.463,14.57,96.094,0.0
A2,163,9,1013.33,161,14.914,20.037,0.781,3.398,166,0.781,14.805,15.452,95.703,0.0
A2,163,10,1012.878,165,16.963,22.542,0.703,3.516,163,1.094,15.293,15.822,94.531,0.0
A2,163,11,1012.329,175,18.557,24.022,0.859,3.75,166,1.25,15.635,16.115,94.141,0.0
A2,163,12,1011.902,178,21.062,29.145,1.016,4.102,167,1.563,16.074,16.119,93.359,0.0
A2,163,13,1011.462,183,22.428,28.69,1.406,4.336,167,2.344,15.879,16.143,95.02,0.0
A2,163,14,1010.901,180,18.899,26.071,1.719,4.453,170,2.656,15.781,16.115,95.703,0.0
A2,163,15,1010.266,184,18.557,25.046,1.797,4.336,190,2.656,16.074,16.068,95.898,0.0
A2,163,16,1009.583,182,19.468,28.234,1.719,4.336,183,2.031,15.83,16.073,96.582,0.0
A2,163,17,1009.241,190,17.988,25.274,1.953,4.453,183,3.125,15.83,15.998,96.777,0.0
A2,163,18,1007.886,186,20.72,30.397,1.797,4.336,186,2.344,15.537,15.535,96.973,0.0
A2,163,19,1007.629,180,18.329,25.616,1.641,4.219,180,2.188,15.195,14.529,96.973,0.0
A2,163,20,1007.031,189,21.29,30.853,1.484,4.102,176,2.5,15.537,14.125,96.875,0.0
A2,163,21,1007.202,197,22.77,30.739,1.563,4.336,184,2.188,15.635,14.299,96.582,0.0
A2,163,22,1007.397,199,21.973,26.868,1.953,5.039,186,3.125,15.635,14.597,96.582,0.0
A2,163,23,1007.825,196,19.126,26.64,2.031,5.391,184,3.125,15.732,14.48,94.922,0.0
A2,164,0,1007.935,191,20.037,26.299,1.875,5.508,181,2.969,15.684,15.207,95.41,0.0
A2,164,1,1007.654,193,20.265,25.957,1.719,5.156,180,2.5,15.439,15.657,96.582,0.0
A2,164,2,1007.837,200,17.191,21.859,1.641,4.805,183,2.5,15.488,15.478,96.973,0.0
A2,164,3,1007.983,208,19.809,25.616,1.563,4.688,190,2.031,16.025,15.452,92.773,0.0
A2,164,4,1008.081,204,16.963,22.2,1.563,4.453,190,1.875,15.781,15.522,91.113,0.0
A2,164,5,1007.739,202,14.686,20.948,1.719,4.57,183,2.344,15.488,15.32,93.359,0.0
A2,164,6,1007.666,203,15.369,21.403,1.641,4.336,181,2.5,15.537,15.214,91.895,0.0
A2,164,7,1007.642,199,16.849,23.339,1.641,4.57,183,2.188,15.342,14.993,92.871,0.0
A2,164,8,1007.214,202,17.305,23.794,1.406,4.219,186,1.875,15.635,14.806,91.504,0.0
A2,164,9,1006.494,191,16.28,21.859,1.406,4.453,186,1.875,15.244,14.76,92.578,0.0
A2,164,10,1006.03,191,16.736,21.176,1.406,4.57,183,1.719,15.635,15.211,92.09,0.0
A2,164,11,1005.615,182,14.8,22.656,1.25,4.57,184,1.563,15.879,15.591,91.602,0.0
A2,164,12,1005.054,175,14.345,18.102,1.172,4.453,180,1.719,15.537,15.895,95.02,0.0
A2,164,13,1003.992,193,19.582,24.933,1.25,4.57,179,1.875,16.514,16.005,93.555,0.0
A2,164,14,1003.43,188,22.2,27.893,1.328,4.453,179,2.031,16.27,16.069,92.578,0.0
A2,164,15,1003.076,190,21.631,29.487,1.406,4.336,181,2.188,16.318,16.155,91.016,0.0
A2,164,16,1002.771,196,19.354,26.982,1.563,4.219,180,2.031,16.465,16.144,89.844,0.0
A2,164,17,1002.295,198,19.468,26.185,1.719,4.453,181,2.5,16.318,16.057,91.113,0.0
A2,164,18,1002.356,200,17.646,27.096,1.719,4.336,186,2.344,16.27,15.833,90.332,0.0
A2,164,19,1002.393,198,16.508,23.794,1.641,4.219,187,2.5,16.025,15.637,90.332,0.0
A2,164,20,1002.271,200,17.76,24.705,1.563,4.219,180,2.031,15.781,15.267,90.723,0.0
A2,164,21,1002.954,204,16.053,21.062,1.484,4.336,181,2.031,15.439,15.196,91.699,0.0
A2,164,22,1003.064,209,16.166,19.013,1.406,4.57,184,2.188,15.342,15.179,92.578,0.0
A2,164,23,1003.442,232,9.336,16.28,1.172,4.57,180,1.563,15.342,15.075,88.965,0.0
A2,165,0,1003.479,221,10.474,14.003,1.172,5.156,177,1.719,15.83,15.74,89.063,0.0
A2,165,1,1003.784,227,11.043,12.751,1.172,5.391,181,2.031,15.781,16.06,89.941,0.0
A2,165,2,1003.906,259,17.305,20.151,1.016,4.805,184,1.406,16.074,16.161,87.109,0.0
A2,165,3,1004.211,268,14.345,19.24,1.016,4.336,190,1.406,15.83,16.161,88.477,0.0
A2,165,4,1004.248,273,15.597,21.29,0.938,3.984,200,1.406,15.635,16.154,89.844,0.0
A2,165,5,1004.663,271,13.889,18.785,1.016,3.984,210,1.406,15.684,16.11,90.918,0.0
A2,165,6,1005.237,274,15.028,22.428,1.094,3.984,217,2.031,15.879,16.025,89.844,0.0
A2,165,7,1006.14,286,14.117,20.379,1.25,4.102,228,1.719,15.781,15.683,87.988,0.0
A2,165,8,1007.104,295,16.053,22.883,1.328,4.219,217,1.719,15.488,15.225,80.371,0.0
A2,165,9,1007.922,284,17.533,24.591,1.328,4.102,252,1.719,15.342,15.106,83.789,0.0
A2,165,10,1008.765,300,18.557,24.705,1.484,4.102,271,2.344,15.195,15.049,90.918,0.0
A2,165,11,1010.254,312,18.216,24.819,1.328,4.102,281,2.188,15.732,15.472,82.715,0.0
A2,165,12,1011.34,305,18.671,23.566,1.328,3.984,278,1.875,15.928,15.877,79.98,0.0
A2,165,13,1012.256,307,18.102,23.225,1.25,3.984,285,1.406,16.172,16.157,79.297,0.0
A2,165,14,1013.025,308,18.102,23.794,1.172,3.984,284,1.719,16.27,16.199,79.199,0.0
A2,165,15,1013.855,308,16.394,22.2,1.094,3.867,293,1.563,16.563,16.172,75.488,0.0
A2,165,16,1014.587,311,17.533,23.453,1.172,3.867,316,1.406,16.563,16.128,74.902,0.0
A2,165,17,1015.234,308,16.508,21.973,1.172,4.102,305,1.563,16.563,16.128,75.391,0.0
A2,165,18,1016.235,313,15.825,20.151,1.406,4.453,318,2.031,16.416,16.102,74.805,0.0
A2,165,19,1017.065,314,17.988,22.542,1.328,4.57,329,1.875,16.074,15.934,78.711,0.0
A2,165,20,1017.834,333,17.305,21.062,1.484,4.805,336,2.188,15.684,15.699,76.074,0.0
A2,165,21,1018.384,322,15.369,21.176,1.563,4.922,343,2.656,15.488,15.536,76.66,0.0
A2,165,22,1018.665,330,14.459,19.468,1.484,4.688,350,2.813,15.293,15.476,77.344,0.0
A2,165,23,1019.263,330,11.84,16.508,1.563,4.453,359,2.5,14.951,15.524,77.148,0.0
A2,166,0,1019.763,340,9.905,14.914,1.641,4.336,14,2.188,14.658,15.661,79.297,0.0
A2,166,1,1020.044,319,15.256,20.379,1.484,4.219,20,2.344,14.561,15.905,75.977,0.0
A2,166,2,1020.276,322,13.889,18.216,1.328,3.984,3,2.031,14.219,16.005,79.102,0.0
A2,166,3,1020.508,333,13.434,17.077,1.172,3.867,359,1.719,13.779,15.983,76.465,0.0
A2,166,4,1020.508,341,14.345,19.468,1.094,3.867,359,1.406,13.926,15.85,72.754,0.0
A2,166,5,1020.776,328,13.32,16.508,1.016,3.867,359,1.406,13.682,15.78,75.977,0.0
A2,166,6,1021.13,323,13.32,17.077,1.016,3.984,347,1.563,13.535,15.743,77.051,0.0
A2,166,7,1021.484,337,11.84,16.053,0.938,4.102,328,1.25,13.584,15.813,76.27,0.0
A2,166,8,1021.96,330,12.068,15.256,0.859,4.219,336,1.094,13.584,15.775,75.195,0.0
A2,166,9,1022.205,322,12.865,16.053,0.938,4.219,343,1.25,13.535,15.635,73.73,0.0
A2,166,10,1022.412,314,10.929,14.003,0.859,3.984,342,1.094,13.779,15.401,71.973,0.0
A2,166,11,1022.583,313,10.702,13.32,1.016,3.984,4,1.406,13.975,15.474,72.461,0.0
A2,166,12,1022.925,307,9.905,12.523,1.094,3.867,11,1.563,14.414,15.602,67.09,0.0
A2,166,13,1022.949,305,10.246,13.548,1.016,3.75,18,1.406,14.707,15.901,67.48,0.0
A2,166,14,1023.047,314,8.311,10.929,0.859,3.398,14,1.406,15.0,16.181,64.063,0.0
A2,166,15,1023.315,26,6.831,8.766,0.703,3.398,11,1.094,14.512,16.351,68.945,0.0
A2,166,16,1023.145,25,2.96,4.326,0.625,3.516,17,0.938,14.609,16.331,64.844,0.0
A2,166,17,1023.047,54,1.138,2.391,0.625,3.633,14,0.938,15.488,16.357,60.449,0.0
A2,166,18,1022.607,42,2.846,4.099,0.547,3.75,349,0.781,15.293,16.307,64.453,0.0
A2,166,19,1022.461,60,3.188,5.009,0.469,3.867,13,0.625,15.049,16.381,66.113,0.0
A2,166,20,1022.546,43,0.797,3.302,0.391,4.219,354,0.625,15.342,16.108,66.992,0.0
A2,166,21,1022.864,241,2.732,3.529,0.391,4.102,350,0.469,14.609,16.144,72.07,0.0
A2,166,22,1023.059,252,3.643,5.692,0.391,3.984,353,0.625,14.707,15.914,69.336,0.0
A2,166,23,1022.888,316,3.643,4.782,0.469,3.75,353,0.781,14.609,15.504,69.531,0.0
A2,167,0,1022.668,9,4.326,6.034,0.469,3.516,10,0.781,14.658,15.634,67.773,0.0
A2,167,1,1022.522,30,4.668,5.806,0.625,3.398,30,0.781,14.658,15.866,70.215,0.0
A2,167,2,1022.107,33,6.148,7.855,0.625,3.281,37,0.781,14.463,15.916,72.754,0.0
A2,167,3,1021.863,24,6.489,7.514,0.547,3.164,46,0.625,14.414,16.007,74.707,0.0
A2,167,4,1021.741,41,5.579,7.172,0.547,3.047,46,0.625,14.17,16.159,79.883,0.0
A2,167,5,1021.594,42,4.44,6.262,0.469,3.164,37,0.469,14.023,16.1,83.398,0.0
A2,167,6,1021.643,36,6.034,7.628,0.391,3.281,38,0.625,14.121,16.117,80.957,0.0
A2,167,7,1021.655,78,6.262,8.766,0.313,3.516,30,0.313,14.072,15.976,80.762,0.0
A2,167,8,1021.497,84,6.489,7.855,0.313,3.867,31,0.469,14.365,15.969,80.762,0.0
A2,167,9,1021.375,84,5.692,7.286,0.313,4.453,295,0.469,14.414,15.855,80.078,0.0
A2,167,10,1021.191,74,5.237,6.262,0.234,3.75,13,0.0,14.756,15.895,72.363,0.0
A2,167,11,1021.069,93,5.806,6.945,0.313,3.633,4,0.469,14.707,15.875,71.777,0.0
A2,167,12,1020.984,94,5.237,6.945,0.391,3.75,49,0.469,14.463,15.743,74.414,0.0
A2,167,13,1020.703,39,5.009,6.489,0.391,3.164,37,0.469,14.512,15.938,70.801,0.0
A2,167,14,1020.435,48,7.4,9.449,0.391,3.047,58,0.469,14.707,16.042,66.992,0.0
A2,167,15,1020.129,54,8.652,10.588,0.469,3.281,84,1.094,14.805,16.122,65.918,0.0
A2,167,16,1019.617,51,9.108,11.499,0.313,3.047,90,0.313,14.707,16.285,74.805,0.0
A2,167,17,1019.434,60,6.262,8.994,0.313,2.813,77,0.313,14.658,16.245,70.703,0.0
A2,167,18,1019.055,74,7.628,8.88,0.391,3.633,125,0.625,14.609,16.256,79.199,0.0
A2,167,19,1018.762,63,7.855,9.222,0.234,3.047,60,0.0,14.707,16.291,77.539,0.0
A2,167,20,1018.518,57,7.4,8.994,0.156,3.047,82,0.0,14.707,15.992,77.051,0.0
A2,167,21,1018.323,40,8.766,11.043,0.234,3.047,86,0.0,14.756,15.793,75.977,0.0
A2,167,22,1018.188,56,9.336,10.588,0.234,2.93,68,0.0,14.805,15.738,78.516,0.0
A2,167,23,1017.773,52,9.563,11.043,0.313,3.164,28,0.313,14.854,15.526,79.59,0.0
A2,168,0,1017.603,44,8.652,11.385,0.313,2.93,44,0.0,14.854,15.419,79.59,0.0
A2,168,1,1017.395,46,8.652,10.702,0.313,2.813,69,0.313,14.902,15.439,80.762,0.0
A2,168,2,1017.004,32,9.677,13.206,0.313,2.695,79,0.313,15.0,15.522,76.074,0.0
A2,168,3,1016.846,45,9.905,12.068,0.391,2.813,86,0.469,14.463,15.663,74.609,0.0
A2,168,4,1016.565,40,12.409,15.597,0.469,2.813,91,0.625,14.854,16.077,74.512,0.0
A2,168,5,1016.394,39,10.474,13.889,0.391,2.695,101,0.469,14.805,16.013,79.395,0.0
A2,168,6,1016.455,54,11.157,14.345,0.469,2.695,82,0.625,14.707,16.016,81.836,0.0
A2,168,7,1016.37,64,12.068,14.231,0.547,2.813,53,0.469,14.658,16.042,87.598,0.0
A2,168,8,1016.528,88,8.083,12.637,0.391,2.93,51,0.313,14.561,16.042,88.965,0.0
A2,168,9,1016.443,71,10.019,11.499,0.391,3.164,58,0.469,14.219,15.538,89.746,0.0
A2,168,10,1016.248,64,10.132,12.068,0.313,3.281,48,0.313,14.268,15.159,92.871,0.0
A2,168,11,1016.345,133,8.88,11.157,0.313,3.164,35,0.469,14.854,15.417,87.402,0.0
A2,168,12,1016.467,159,7.742,9.563,0.391,3.047,41,0.469,14.854,15.456,85.645,0.0
A2,168,13,1016.577,165,8.539,10.132,0.391,3.047,49,0.469,14.951,15.573,87.402,0.0
A2,168,14,1016.589,156,7.4,8.652,0.469,2.93,56,0.469,14.902,15.641,86.328,0.0
A2,168,15,1016.76,175,6.603,7.855,0.469,3.164,75,0.781,15.146,15.657,86.621,0.0
A2,168,16,1016.895,164,5.579,6.831,0.469,3.164,75,0.625,15.098,16.073,87.598,0.0
A2,168,17,1016.98,169,4.668,5.806,0.391,3.164,90,0.469,15.244,16.514,83.008,0.0
A2,168,18,1017.053,177,5.465,6.375,0.391,3.164,107,0.469,15.195,16.454,84.863,0.0
A2,168,19,1017.236,188,4.782,6.489,0.391,3.633,98,0.625,15.098,16.481,87.109,0.0
A2,168,20,1017.358,174,5.009,6.489,0.234,3.164,89,0.0,15.049,16.258,84.961,0.0
A2,168,21,1017.639,178,4.44,5.579,0.234,3.164,80,0.0,15.0,15.566,88.086,0.0
A2,168,22,1017.798,167,4.668,6.148,0.234,3.164,75,0.0,14.902,15.258,91.016,0.0
A2,168,23,1017.712,198,6.262,7.172,0.234,3.398,276,0.0,14.902,15.287,92.383,0.0
A2,169,0,1017.664,203,4.895,6.262,0.313,3.633,266,0.469,14.951,15.385,92.578,0.0
A2,169,1,1017.566,199,5.579,6.831,0.234,3.164,14,0.0,15.049,15.342,87.305,0.0
A2,169,2,1017.505,183,4.668,5.579,0.234,3.164,53,0.0,15.0,15.005,86.328,0.0
A2,169,3,1017.712,179,4.326,5.237,0.313,3.281,75,0.469,15.098,15.375,85.547,0.0
A2,169,4,1017.871,190,4.668,6.831,0.313,3.281,82,0.313,15.146,16.221,86.523,0.0
A2,169,5,1017.822,205,5.237,7.514,0.234,3.164,86,0.0,15.586,16.234,87.598,0.0
A2,169,6,1018.103,268,4.44,6.375,0.234,3.047,104,0.0,15.732,16.208,88.574,0.0
A2,169,7,1018.213,332,4.782,6.945,0.234,3.164,115,0.0,16.025,16.302,75.977,0.0
A2,169,8,1018.469,164,5.123,6.148,0.234,3.398,125,0.0,15.537,16.274,86.426,0.0
A2,169,9,1018.506,166,6.034,7.172,0.313,5.391,214,0.0,15.342,16.252,84.766,0.0
A2,169,10,1018.347,171,6.945,7.969,0.234,4.219,156,0.0,15.195,15.319,81.738,0.0
A2,169,11,1018.335,187,5.579,7.628,0.234,3.984,179,0.0,15.146,15.0,86.621,0.0
A2,169,12,1018.433,164,6.603,7.969,0.313,5.039,142,0.469,15.049,14.844,88.184,0.0
A2,169,13,1018.323,176,6.603,8.652,0.234,4.805,163,0.0,15.635,15.227,86.328,0.0
A2,169,14,1018.201,177,9.222,11.385,0.234,4.805,155,0.0,15.781,15.119,80.176,0.0
A2,169,15,1017.883,161,9.791,11.271,0.313,4.219,117,0.625,15.635,15.63,81.055,0.0
A2,169,16,1017.871,166,9.336,11.499,0.313,3.633,162,0.469,15.977,16.344,75.391,0.0
A2,169,17,1017.407,172,12.296,14.573,0.313,3.398,177,0.313,16.221,16.421,73.438,0.0
A2,169,18,1016.907,181,12.409,16.849,0.547,3.398,184,0.625,16.123,16.293,81.152,0.0
A2,169,19,1016.516,190,14.914,18.899,0.625,3.281,186,0.781,16.367,16.258,84.473,0.0
A2,169,20,1016.675,196,14.231,19.468,0.781,3.164,191,0.938,16.221,16.342,87.012,0.0
A2,169,21,1016.394,201,12.751,17.646,0.859,3.164,193,0.938,16.318,16.124,90.43,0.0
A2,169,22,1016.15,192,13.548,17.646,0.859,3.164,194,0.938,15.732,15.368,91.797,0.0
A2,169,23,1015.723,199,12.296,16.963,0.859,3.281,224,1.094,15.586,14.387,93.164,0.0
A2,170,0,1015.625,191,13.889,17.191,0.859,3.164,203,1.094,15.488,14.667,93.848,0.0
A2,170,1,1015.112,197,14.459,18.557,0.703,3.281,197,0.781,15.488,14.661,93.652,0.0
A2,170,2,1014.722,198,13.548,17.077,0.703,3.398,186,1.094,15.244,14.562,94.043,0.0
A2,170,3,1014.88,208,12.751,15.483,0.547,3.516,188,0.938,15.391,15.198,93.652,0.0
A2,170,4,1014.88,207,11.499,13.889,0.547,3.984,181,0.781,15.586,16.08,94.043,0.0
A2,170,5,1014.929,203,11.157,13.092,0.547,3.984,184,0.781,15.684,16.022,94.727,0.0
A2,170,6,1015.112,202,11.385,14.459,0.625,3.984,184,0.781,15.781,15.927,94.824,0.0
A2,170,7,1015.076,213,13.434,16.736,0.703,3.633,176,1.094,16.221,15.941,93.555,0.0
A2,170,8,1015.088,211,10.929,14.914,0.781,3.398,183,0.938,16.123,15.965,93.555,0.0
A2,170,9,1015.076,213,11.271,15.142,0.781,3.281,186,0.938,15.977,16.018,94.824,0.0
A2,170,10,1015.076,208,9.336,13.32,0.703,3.164,181,0.938,15.781,16.073,95.215,0.0
A2,170,11,1015.161,203,8.539,11.84,0.703,3.164,191,0.781,15.537,14.995,95.508,0.0
A2,170,12,1015.088,209,7.969,10.702,0.547,3.047,211,0.781,15.488,14.324,95.02,0.0
A2,170,13,1015.063,206,10.132,13.092,0.547,3.164,184,0.625,15.537,14.751,94.043,0.0
A2,170,14,1015.039,201,11.612,14.914,0.469,3.047,180,0.625,15.732,14.696,92.969,0.0
A2,170,15,1014.795,202,12.182,14.231,0.469,3.164,181,0.625,15.83,15.39,93.262,0.0
A2,170,16,1014.795,201,8.652,10.588,0.469,3.75,166,0.781,16.025,15.969,94.141,0.0
A2,170,17,1014.648,197,8.766,10.474,0.469,3.75,180,0.625,16.025,15.981,93.945,0.0
A2,170,18,1014.355,195,8.652,9.905,0.547,3.633,180,0.625,16.025,15.948,95.117,0.0
A2,170,19,1014.355,209,8.652,10.929,0.547,3.75,166,0.781,16.074,15.853,95.801,0.0
A2,170,20,1013.965,207,8.652,12.865,0.547,3.281,170,0.625,16.172,15.917,96.289,0.0
A2,170,21,1014.124,263,9.791,12.296,0.547,3.281,165,0.781,16.416,16.022,96.582,0.0
A2,170,22,1013.599,225,9.791,11.726,0.703,3.164,179,0.781,16.465,15.928,96.68,0.0
A2,170,23,1013.44,227,5.465,8.539,0.781,3.398,184,1.094,15.879,14.991,96.875,0.0
A2,171,0,1013.525,18,8.311,9.791,0.781,3.516,180,1.094,15.391,14.387,96.875,0.0
A2,171,1,1013.452,5,9.905,11.726,0.625,3.633,184,0.781,15.098,14.584,96.973,0.0
A2,171,2,1013.599,0,9.791,12.751,0.703,3.398,158,0.938,14.902,14.637,97.07,0.0
A2,171,3,1013.696,0,11.385,14.686,0.781,3.281,359,0.938,15.244,15.134,92.871,0.0
A2,171,4,1014.026,357,13.206,18.102,0.859,3.281,24,0.938,15.0,15.916,89.063,0.0
A2,171,5,1014.636,359,12.865,17.76,1.016,3.516,13,1.25,14.902,15.873,87.988,0.0
A2,171,6,1015.356,0,13.206,17.077,1.016,3.633,27,1.563,14.951,15.813,83.496,0.0
A2,171,7,1016.187,2,14.459,19.923,1.094,3.633,25,1.406,14.17,15.756,87.598,0.0
A2,171,8,1016.748,358,13.32,17.419,1.172,3.75,21,1.719,14.707,15.879,82.227,0.0
A2,171,9,1017.297,5,12.751,15.483,1.016,4.102,3,1.25,14.902,15.925,80.078,0.0
A2,171,10,1017.773,5,11.271,14.459,0.859,4.453,356,1.25,14.951,16.013,79.395,0.0
A2,171,11,1018.079,355,8.88,10.929,0.781,4.57,1,1.406,15.146,15.535,80.371,0.0
A2,171,12,1018.323,341,4.668,8.311,0.859,4.805,4,1.25,15.293,14.562,79.883,0.0
A2,171,13,1018.616,326,1.708,4.099,0.859,4.57,20,1.25,16.025,14.67,78.223,0.0
A2,171,14,1018.799,83,3.302,4.554,0.859,4.336,13,1.094,15.439,14.601,78.613,0.0
A2,171,15,1018.945,106,2.846,4.44,1.016,4.102,51,1.563,15.293,14.625,76.367,0.0
A2,171,16,1019.165,94,5.237,6.375,1.016,3.75,49,1.094,14.902,15.425,77.832,0.0
